Id,Label,Popularity,Followers
3NZPZUWDcJngcu8MuBpT69,KARDO,63,86019
0PPCPsuv0iOAYKGR2SkFal,VOLO,58,45745
6GoNVmYCl0yUm4pEp80vn6,badchieff,62,71192
1ABhalCH6yn3eS3T46KmvF,bac,59,24052
4hK7sEnm0se5bqoI3Yb5o1,SANTOS,60,32315
4Yttlv9ndGjCDCVLqM7ACq,Sido,73,2469836
3F2BUPEkX9IDaRYAeJN0Gh,Amo,71,151767
1xlPEhjbFqhrDjaAvyvueX,Safraoui,61,31003
3ZuBEj9ppJe8GSdKaMTfMN,Nimo,72,1522756
0t84CBqmvihsUVFme33TLd,GReeeN,65,471344
5j21TGkrNEAJe3gG9VlS34,Shindy,66,856176
5pVRwX5ZQR7hfJ18w8ZYkl,Ufo361,75,1968574
3pjq2pDV9RR6VY55wBjVnp,Dardan,74,1211790
6x0pz3N2n51qG75kjMR4uV,Sicario,60,60813
1yBH6dqnD6xzSeCjXp9pKm,Roi 6/12,62,149449
3h3WR8UDyRk15U74xAXE7a,Arab,63,77284
6Zx32XYdrM9A2rIt6jKVmm,ASOK,57,2064
0cy6ZMOTeautXRNJsR6PiV,Ivan Greko,63,207685
6WzxopGY3sy97IeNFaDELc,Trannos,63,569644
5qDpS8QhKjNRZ6aRrcpY1Z,BeTaf Beats,62,24901
6wN4QyhoM6fN49kEB25rnl,SNIK,65,747686
6hyFvbMnKrLVujJZnovsWz,Marseaux,57,110687
2bucjueNUx2aVTUA7zj6w7,APON,60,54300
0ijA6WxysUZ8vZQL7JkUfx,Sanko,55,4681
1zeAbUJAbLOWeYpgRVnYmu,FLY LO,66,279096
7zYmrye7LvmpMkfHWrENu9,Mike G,58,36270
3KcZf8BFeFBtnGyOZmUggd,Mad Clip,61,798299
29Bl0nvClztM0dpgY2vvcc,Billy Sio,48,90490
48h12D3cJbqfn1ReVL9qbw,Strat,60,143111
6YYOTK6Qyv6PuFipPxCCoe,RACK,66,680329
7AWAljMatr7bxddF4kWzXG,TOQUEL,69,736761
7KcIok6StqYSedgtjmtsqP,Beyond,69,41876
4rtNK25TiSGNcibilGWcQK,DIFF,57,60650
1LxWE4LOhnqeaAx2tVUK6p,Saske,62,283170
39E15l8zeCDYpSZwFNX4G2,Eleni Foureira,58,413102
69EosSfMcqIxCMw7VeVPVC,LILA,58,151958
6OBgaDVTONTa4rkGpE7sVE,Sin Laurent,61,53543
5YquORfLTx6nWMlBzJstx7,Konstantinos Argiros,58,715652
1UdbiTrv73Dp7F0s3OHmn2,Light,67,985434
3qg78GGGWP04yTv0ZQMsXl,Anna Vissi,59,222622
3J7SI1JrZt43ZBlH24IqCK,Evangelia,52,36203
1pujt2kEecz5ystwtZxJ0w,Tr4cer,55,6133
2xbrr6hwAzNT0fi0nZ0yJz,Brief Talk,43,3221
4RTFt1VFxH6TYHIpVDCmpV,Onad,53,22106
2KUhRrZ8gyki8zG4HJFDjN,Joey Evans,43,686
5XABVWdxtyuupsE2YUGrma,Baghdad,53,24253
2oQftHHbzwW2lMNxh5W5iw,Ioannis,51,792
2ra3quFhImLyv0c9XTnWFl,Melisses,57,383417
2wn1GEkgU8x5i1fstfxog4,Franklin WWT,46,22899
6ITj5WewzBmhbCBS1jxY75,Rvchet,48,2784
5svarA8QyRUWetgH9ZouQq,Sadam,55,81397
1OJxI4NQfY6osMvhfRMMEX,Dof Twogee,69,60931
2SabhGDiBSyaM6QSuBUVqB,Noizy,68,704361
0vUcZVCNG7i5OV0zb8Icfw,Hawk,60,304722
1RqOmrtivmvKrfBO81j1ou,Kidd,60,191763
3jPN2U65cMPzvozEBue5zp,SIDARTA,61,338060
4j3tjX98PWp21sE1XWIBt8,Danae,44,1343
0WxSlQlue0fq99fXfGBmxA,Fy,56,508348
2FTua3TeIGnmQQrN80DinP,Anastasia,56,280109
4Rh80sXmcG4xDP1r6dTNiQ,Estevan Plazola,69,83609
6Sbl0NT50roqWvy746MfVf,Gabito Ballesteros,85,3928524
7hDt3OE2ubsKzO9rMYPXox,emmanuellcortess_,67,122796
5YqI7p8zYsOpKJtjxYdOce,Victor Mendivil,79,529277
3p8PwzenE7ktd4BVFuQzMD,La Receta,74,464866
5vV3bFXnN6D6N3Nj4xRvaV,Jin,86,8617728
4dqqy9z09htrVsRiJpoQmw,DESH,66,233169
0zmW213tzA7NFv6ESRso7N,Young Fly,62,65231
6EIriUxo7vznEgJtTDlXpq,Azahriah,65,529378
7JOS2dpikWR1qxVZfLbKju,Pogány Induló,60,178202
7MiVTMPyOXp6jr9H3mFHBb,HENN,51,13951
3RDALl5RyRDHPryF1uyWwG,T. Danny,58,375118
7nU1fhLUpYpzilqF5QkVdX,Fehér Krisztián,49,14812
35BhE5C6szF898n5WgUSgO,Burai,49,77438
5Zwlr28h134D0OzxzUfVCA,BSW,53,212473
2dmFGufs1lJpgKnb5NyPNS,ByeAlex és a Slepp,54,224715
2O9w0WQhGtr7oQWG6nUqh5,KKevin,57,192799
5ALUgNuS421MZrrrAhM9Bv,Bruno X Spacc,55,213016
0x57YRyWq4ke3e1Sd9E7SV,VZS,53,62577
0Qld3F5Dr62sYbuivSzEMw,Mario,50,87617
3PMRY3PR5xAe5UpRfPPuaG,Dzsúdló,57,153221
5Y82XghASZwxaZGe7tJVUJ,Moriones,51,24017
5hBCfYFEDK8otrksMYuzoL,Parno Graszt,50,34313
1O4dvMoyQSIClCii6DSai8,Manuel,56,327008
3T7cPgj4vAIoSdypl7cNH8,Tomi,39,15032
0EQbKeNi7GXjfN2LndmReh,VALMAR,51,303357
7veanrmdYNXRdmVxbsjSNh,Lord Panamo,43,106
13Et80WfHLQ1cBn2YTQ7Zd,ANUBII$,51,4273
5x9gQC3VztdH5mQO5EEi9y,Beton.Hofi,57,93675
4imSxhDqtkiuKUamV1AL2l,DÁNIELFY,45,7786
6MBiPjSFsYijvVDtKDwVs4,Herra Hnetusmjör,45,28193
0OCQtSY66ZM9xUUsuvjDXw,ICEGUYS,43,12319
4jfe3cL8wzjPxD9CViP2dW,Aron Can,45,21472
1tNJibl39hvCIVSnGaiwx5,Hafdís Huld,50,7382
7FRQP6Ivwv3DQCLxpR3I6Z,Birnir,43,10189
5fxRKBJNkss9n22ePnifL6,Izleifur,41,2299
734Ea35ORu5chErtoqMMtU,Daniil,43,8327
5h3hKwGlSCOjBjsMhMCWma,HubbaBubba,38,898
6100Rwk1ypJpElhvxSKju4,Þórunn Antonía,30,415
3hvKmeo12OU7ai8Mpgraf7,Floni,42,8640
5A5hVxY3BogJUch1IUcuw7,ClubDub,36,6367
6opz1Ax3VqCmeQBGax1erx,BRÍET,43,22384
7rjcERw1K9oR9vtik3YSJN,Luigi,38,2285
4ynaUZA4BVF6d2XaNuflVz,Ingi Bauer,33,2794
6TBRY5HueSwE3yVgBIHcy2,PATR!K,36,8726
4gdMJYnopf2nEUcanAwstx,Anuv Jain,77,4659177
05etL4pzWd6TSv1x5WrlG3,Faheem Abdullah,66,121371
22UtphG4LcwxlhhV0aP4js,Rauhan Malik,66,52430
6MPuzz9hPrs4TwxeHh4cEj,Amir Ameer,66,28243
1SyKki7JI1AZNKwgNMkn25,Sachet-Parampara,72,1789885
1E6arsXf5Fgsnv9YpSzjpE,Parampara Tandon,73,1570570
3GBSge8pq7mpezUQl0GAOA,Kausar Munir,74,178939
1mBydYMVBECdDmMfE2sEUO,Sachin-Jigar,83,3889503
4ojkMVHjuDZgDXSJy5qs2h,Madhubanti Bagchi,68,64817
0NErdIJtuKBjtxKmlqaWdj,Divya Kumar,74,602519
2fMqTqiTxUDlmcOEPaQSsx,Amitabh Bhattacharya,82,1598283
7uIbLdzzSEqnX0Pkrb56cR,Yo Yo Honey Singh,80,22224784
19LIHDDSHBD5NyYHI3gpzB,Shilpa Rao,78,2546502
4zCH9qm4R2DADamUHMCa6O,Anirudh Ravichander,86,34691178
4GISoVSxo2LkF5EyorXs9W,Ramajogayya Sastry,71,74866
3PpjqSKBer3obW6lDflOBx,Ram Sampath,67,583560
4YRxDV8wJFPHPTeXepOstw,Arijit Singh,91,130083899
7vCsTTACb2iT4fvBMnwp5w,Prashant Pandey,66,35139
5VVN3xZw1i2qihfITZlvCZ,G. V. Prakash,78,12749610
1QvyquqkuuwUzdszyoKIy4,Haricharan,73,3441295
1rdQOMFFtoskDXXUVjiGo9,Shweta Mohan,73,1972615
3o7GGc9KjbLzTCwOq9WL55,Karthik Netha,63,4314
1T7MiVJ2MJlR5GKi11w4VT,Pawan Singh,75,1264228
1eQsrFTW5NHQs1X7B0mImu,Simran Choudhary,65,63334
2rN8LHqK4TBI7y3d9POvJb,Dhanda Nyoliwala,72,533303
0qS0rxCY4YfrUx9GCTlDIW,Malaysia Vasudevan,68,1557515
4PY2xnTu90K0hvkgcljRJl,Deepthi Suresh,66,38527
3UVLcqHc3pOMsWiZv2MeIZ,Yugendran Vasudevan,63,5952
09UmIX92EUH9hAK4bxvHx6,Mithoon,75,9663748
2FKWNmZWDBZR4dE5KX4plR,Diljit Dosanjh,82,26313327
6DARBhWbfcS9E4yJzcliqQ,Karan Aujla,82,14238190
3nqS8jzqmsPKFJTp0BOIel,Ikky,73,417513
4f7KfxeHq9BiylGmyXepGt,Tanishk Bagchi,79,4610227
1wRPtKGflJrBx9BmLsSwlU,Pritam,90,42165825
3tHD07u1ON4uHxmnT9rwqZ,Neeraj Shridhar,72,2381010
1gegc3MqXY9tE3SL0PyLKr,Dhrruv Yogi,63,261
5sifufajls8Q6k04Y4F8mH,Sameer Anjaan,69,72331
5GnnSrwNCGyfAU4zuIytiS,Mohit Chauhan,77,10783360
5wJ1H6ud777odtZl5gG507,Vishal Mishra,78,5977543
6SWmwFBXIsxhIx5XPkYo0a,Josh Brar,62,18060
0y59o4v8uw5crbN9M3JiL1,Badshah,78,27496907
183DgO92lAqgpVVNKI7ZKF,Raj Ranjodh,65,288362
3ozYqVCLohfpXIhalkhM8D,Aditya Rikhari,69,523622
0T1CMVkqffHlqEk4BcAph1,Tulsi Kumar,76,10687241
5TNSXFCNwlq2CfiMcNOCDP,Lijo George-Dj Chetas,67,53618
5o36rLQd78Zh8CaT8rn59d,Shreyas Puranik,64,69475
6k6TIai4KyKG1DeIMftSmJ,Siddharth - Garima,66,26406
3iGhlvzpXc0UHBQ7klAItX,Mitraz,69,646524
2DFCHTDIA0t638a4mm37dK,Raj Shekhar,67,108706
5Z8nzSJRSo4HRcUOzemnC1,Juss,66,191705
05dG9pMLRWenxzvSmefE6U,MixSingh,68,247840
6WOdPJmexxFINcKMkP2jMG,Sachet Tandon,75,5298614
6q29t5RuXxlBuqIZsOMQss,Priya Saraiya,69,143809
2cjQTf2J5yCaNY8qHpW855,AUR,68,1233407
4gzrZDyL5gYiROkv27pYKx,Varun Jain,69,234794
5r3wPya2PpeTTsXsGhQU8O,Shubh,77,5397714
2oSONSC9zQ4UonDKnLqksx,Atif Aslam,81,29605290
3qpyErDI4i90q5EGgSRmNK,Raghav Chaitanya,67,179685
7xcbCUOXrxDyWxbYxPq60B,Indraneel,62,480
1bTROl5p3rGTpvKeWnGgrw,Sohail Sen,66,1147184
2o4R2rK7FetH40HTv0SUWl,Monali Thakur,67,1090117
682M6cmwGHOyAB1ZmPv38W,Gurnazar,64,333088
5aWkTGq5O45ES0fDFmN1Wv,Chet Singh,61,67101
2UWTNi6LLK5lXNGzFWzIqT,Aparshakti Khurana,62,85108
6jvvFfe34NYXjWZMz7rExP,Savi Kahlon,65,140452
4xNgNFUMUuGCoy7IX74Y60,Mohammad Faiz,64,336149
5gZhfbckaWo89OzDSk3gdT,Jaani,76,647280
0m3D4grap8VFSzbJMqgNVk,Kumaar,74,463748
0oOet2f43PA68X5RxKobEy,Shreya Ghoshal,85,27387777
6k6dimE4a6OFnD0HWmkIUW,Tochi Raina,65,196739
5jJrJU7VVmxQQLcLAmmxXc,Sai Abhyankkar,64,157147
139FRgoVcJ82jogPttiWcc,Sai Smriti,61,20354
6LEG9Ld1aLImEFEVHdWNSB,AP Dhillon,76,6078791
74OaRjmyh0XyRZsQQQ5l7c,Jasleen Royal,72,2556089
3NHwwyb1coYa5cLyI72xSk,Dulquer Salmaan,63,535287
2GoeZ0qOTt6kjsWW4eA6LS,Darshan Raval,77,23632841
00sCATpEvwH48ays7PlQFU,Jonita Gandhi,72,1372188
3dN9MQpjIyNxyeRfz4EDZe,Rochak Kohli,73,1172145
3nLLr3ShsQC2Hdrwjl14ie,Gurpreet Saini,63,12115
47z98pKd71yIbgXwe9LPVC,Bernadya,82,2811836
0f6TyESD8E1mD2oLJ4TGv1,For Revenge,74,1258111
5Plk4JdCzMxhAHSRTEsxJp,Ernie Zakri,67,211214
1lg1jqQMMJQQFFMnkxn0zV,Ade Govinda,67,37546
7Gy1PxqrgsiqWF6JNYPHeB,.Feast,71,852152
6X28gNASnalAWseUA8uI4X,Adrian Khalif,68,94563
3tMTXQyRrPmMyHv5SoC0TV,Juicy Luicy,80,1663758
1v1khTmozNfxB2ET1Ep288,Last Child,75,9896854
16B3ICSQCPu4C6L5TEHXQe,Rio Clappy,65,110564
6Sv2jkzH9sWQjwghW5ArMG,Lyodra,75,5701654
6YPfs6tdZXvnlzgZNU3SYT,Dudy Oris,67,147779
53tuXn4uXfDqZYhAFMxZdt,Nyoman Paul,67,105697
3wOsYKZM0zcKNasi3I7fP4,Mahalini,76,14836626
327ipGIr9bD3MkLb2eucqC,Suara Kayu,64,251119
66NmU5epI0ONGmdCRbLpmW,Feby Putri,71,3734279
1JvbNeV9zG9Sew1JyaWsyx,Anggi Marito,65,1274637
20zafXaLhm5IcXnSU93rNn,Nadin Amizah,74,6794175
1WX2v0BiEW19Vw7xmznLdZ,Vierra,71,1631865
06QVnTCdjs4jPKO0487EGV,Fiersa Besari,70,5286546
51kyrUsAVqUBcoDEMFkX12,Hindia,77,4648433
1NjxFrpEGZTV2Ny0OJxeWu,Sal Priadi,70,957777
0kw7tMniMnrp9Pcr7vgDAm,Stereo Wall,64,83988
6UgERnTHmjk3qXM9x5vzyO,Nadhif Basalamah,65,1165518
4sEWznAKWWNcicTuLxzb6d,Nidji,69,1828584
1ZT1OfVAO3kpOEHVejBxV8,Meiska,65,474439
2iDVt6mFbtbDEZG5ax0dTi,Tulus,76,16770625
5vTG3EyFrsARtIGDWZNRzu,Hal,66,454823
4bAgr9zaF0bpzVGHdHuf0f,Virgoun,70,11344075
611ajYp7fMbkU5CYF08tje,Audy,64,422541
6O74knDqdv3XaWtkII7Xjp,Boyz II Men,71,3263205
2dyCbip3jAVmQNAs7Sg8Y9,Vionita,61,169049
4AhHkaGz7W2bKKJK90IaV2,Batas Senja,64,314776
3DHOtJqv0Bw65ENlK4FiSF,Yovie & Nuno,71,1885523
4IWBUUAFIplrNtaOHcJPRM,James Arthur,82,19119292
1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,79,12148795
0kPb52ySN2k9P6wEZPTUzm,Tiara Andini,74,8235820
6RoZip1Hn7ahR6MjzBKKLK,Mawar de Jongh,63,843077
5L1lO4eRHmJ7a0Q6csE5cT,LISA,82,9780366
7Ln5yumFjHCkeZ8bAzHUcp,Yovie Widianto,68,380810
4ubEZ6sMsrrbQChueyouCC,Hivi!,72,2237926
39B7ChWwrWDs7zXlsu3MoP,Sonny Fodera,71,228769
7zAAwgV5Wqmvpb4GzvlRkP,Jazzy,71,84320
0Cs47vvRsPgEfliBU9KDiB,D.O.D,71,94747
4qU7IJSReZnsLy5907Mtau,Richy Mitch & The Coal Miners,74,241085
5Ea0d3mUECVaMf8h2DTehE,Static,55,74420
1Wq2STGiL7ZaIHAm5jMakc,ששון איפרם שאולוב,58,90075
2LUB7PhWK2j2obgSTeD3GN,Osher Cohen,61,344698
7lwdlhwSxbB36wqnOwo5Kd,סטילה,56,51320
2ygecp3YQJwBHL7LNzDgwe,Ness,55,38727
1IAEef07H0fd9aA8aUHUlL,Omer Adam,69,1215307
1wak0ZG1LUrZPYx8RDTQoD,Noa Kirel,55,523320
28jEBK1RysfSUBHFofFflA,אודיה,61,235171
3cDi1D2FHMVgljfdB1QVgr,Jasmin Moallem,55,123907
7o5IkQicos4SrXeny1LOZr,שירז אברהם,48,11948
2YHuWGXNWLmpBTKo1rQ3me,E-Z,50,76021
0pv7p5CElqhjhzyPD4eXpe,ליעד מאיר,47,51774
24HI9hevLjIQtj7xp2CeHs,Peer Tasi,59,299057
36TG4OFhKuCHnTFCa6BEh7,מ',49,16998
0WfHRTAUTncteWfXm917EG,ילד.,44,6270
6VdxGMRiiFQhI8F0FkuQZg,Itay Levi,56,505302
01r7peBt7lJhz42nE04rpM,ShrekDiMC,50,26985
6uQl3gu1AIXyvqCAxnc2q4,Eden Hason,59,735045
7MKSeamhiRpa0xiS4FHGSC,Kfir Tsafrir,42,19926
3umXlcgiDTcCRkvPVobeJc,Hatikva 6,48,204271
17pbOSPIn3lmY0vHhOlKGL,Tuna,57,377524
1CD5WWtF6AFUq6BTY20I4k,Full Trunk,49,91738
6ltKIf1bortd0DQbpgKdQu,Jimbo J,46,41272
78u2puZeKJRYIfNHkx2Jdh,Hadag Nahash,47,174484
0T0COcAFHD9oZ704HbZr2A,Shai Tsabari,40,37034
2JQK9mzxqKz16lSgICHDTx,Ravid Plotnik,57,339196
72UMGUwvrkXSesefytfLWy,Danny Robas,40,56747
2PEMswqQspTSsAltdeF5kO,Simba La Rue,75,801536
2iRUfXetAwNoxIN42BQ5hq,FT Kings,71,21839
0hk4xVujcyOr6USD95wcWb,Sick Luke,66,274500
25u1DN0MwQVSav4XoJS7hl,Olly,74,112975
1A6HBLulvBFzNtlMb7b08f,Angelina Mango,67,479984
4rj3KWaLAnuxgtMMkypZhf,JVLI,73,11846
7GacyaFUp0qkEJglERX9N7,Alfa,68,816252
396Jr76018oUMR6QBnqT8T,Cesare Cremonini,70,1234942
0lI3rF4hi4op6UxqlLHPzv,Achille Lauro,66,984436
3yGA8yyowtKVXgNIXguMfz,Lele Blade,66,389080
27LlKWxS3KXW7RRAxN5S8s,Geolier,80,2717750
58bdmuoVnCLzq3gqATaLLB,Dele,63,900
2jnjbAYKylrmBMCFZE0OCK,Poison Beatz,68,17177
7K80yOTC0Id95gRaOxDG5u,ANNA,76,1194555
4w9mPW732RnZkoqsy3lRsg,Niky Savage,67,325749
0jdNdfi4vAuVi7a6cPDFBM,Lazza,78,2361534
0EUR8jz8L936AEbV2Spkca,Kid Yugi,77,459793
7cdIY4mDfM1dbjgl7s2fGR,Sal Da Vinci,61,85754
6RdcIWVKYYzNzjQRd3oyHS,Pinguini Tattici Nucleari,72,1990992
76UCIJTB0jcJvBaL0CdIqx,Takagi & Ketra,68,522557
3wDn3kW2zDRLnaQAnX0S3x,Dat Boi Dee,68,41265
2pzFTbri7ew8mW2CbYpCNq,Astro,67,68860
35V1WomiedCJeGfupcPm7s,Tananai,69,526859
2K5nCggbhSZ00YCYP5qkZS,Shiva,76,2381664
3egWSWp7Y4FyCKIyvXbw7L,Ghali,71,3221509
7GgpsUpkj3olseoaTY7TEY,Elodie,66,901427
11TplWqOPQBTmg2eiSLt1m,Tiziano Ferro,66,2140539
1rWg0CyGoCsRYYtpj5NC5P,Sillyelly,57,16148
5Otk4eRecMMbC5YR4Iliou,Le-one,60,33057
0ozb4x3nqp8fRb2WRgNKEn,Christian Liguori,58,6557
55hqNIuyJgDQhJrW5NSfVk,Babywyne,53,654
1AgAVqo74e2q4FVvg0xpT7,Tedua,75,1866011
0EqkKYDK9EkKY5N7zU3FPv,Annalisa,68,1697726
6CKch2otN4SPznHf9ms5JF,Tony Effe,72,883730
3AVx3OBPIk4pJQllAXoVs1,Gaia,59,262391
5f7VJjfbwm532GiveGC0ZK,Lil Baby,87,19105568
2E6AK3UPEGCvjnzuygCh2h,Night Skinny,74,262217
6PsQc21YZU7WNfiODG69Qk,Tony Boy,75,325154
5SulO4l40qDuV9zUGLZx7n,Capo Plaza,76,3927942
3LvwPiJQJ0da0GurKMToV0,Baby Gang,75,2083855
1UjxAZqzphB1tsMb1aWBj0,Omega,65,247399
1eBPcZCSWh1EAv0aOXusye,Higashi,65,8806
2aiM1OfMODFLUXaQgEVPK1,Roberto Ferrante,64,10127
2R4kNOwHUUsuDYhKsESVbF,Artie 5ive,73,513138
6frLp49xcNeQN6QYYrbSw7,Glocky,64,35297
3hN3iJMbbBmqBSAMx5veDa,Ultimo,71,3662699
3XTUciJcdix4GkO9YoBdtP,Holden,56,160161
2IUzp4XydH7CtjqGwW2XiU,mew,53,26220
23TFHmajVfBtlRx5MXqgoz,Sfera Ebbasta,78,6646424
06nvjg4wBANK6DCHjqtPNd,Mahmood,65,1504476
0gzwXezN4IUHAwLufA6YcX,Emma,65,1006578
5FEh6KHK99CyLXp3qFvZFM,CoCo,62,214021
2GyLz0gcl3zDPPql47YWEy,Geeno,51,3554
3AJSAtfY4qkm7DfGdCK9ne,D-Ross,0,8
4MR6tQyIrWK82b56cYPBDv,Ornella Vanoni,60,222912
7CRwZOgk6IQ8Y6ABhwrpDN,Jack Sani,59,1170
08ppjXEpROUgrG1X0DEquB,Nerissima Serpe,69,138355
0vAALEhfbmllIOX1t7k5KU,Papa V,69,157310
4QvgGvpgzgyUOo8Yp8LDm9,Mrs. GREEN APPLE,81,4600321
2VcWFvgGxVdma52qB5DSDw,AKASAKI,66,131985
0pWR7TsFhvSCnbmHDjWgrE,Creepy Nuts,77,1519777
0IwZVmMMGE7nNXS7vN9SIo,MISAMO,69,913508
6YVMFz59CuY7ngCxTxjpxE,aespa,83,7211339
5Vo1hnCRmCM6M4thZCInCj,OFFICIAL HIGE DANDISM,73,6829510
6rs1KAoQnFalSqSU4LTh8g,back number,78,5054054
3qQKrWwcqJlE4OS4e1ox7x,Kocchi no Kento,65,106661
71UIOLnsacxQHlU55TvfiH,Da-iCE,66,608213
71hQB5jxdNiHk5gzZRhicQ,Sonoko Inoue,59,211519
63ylN6WBUUxxMsySiDmr0B,Omoinotake,61,197209
2IUl3m1H1EQ7QfNbNWvgru,Vaundy,74,2831140
6wxfx1yhyqjCPYwwxJktR2,King Gnu,72,3669795
0ixzjrK1wkN2zWBXt3VW3W,Yuuri,71,2800325
1Y5vJqABeI6QI6R95EDV6o,tuki.,65,295018
4XFkDALFTsSHVnRtJSsaMN,Number_i,71,257339
4SpbR6yFEvexJuaBpgAU5p,LE SSERAFIM,80,6151860
6sX1XKgDIiAcVZof0SgWUe,Koresawa,63,384717
64tJ2EAv1R6UaZqc4iOCyj,YOASOBI,77,8544383
36cgvBn0aadzOijnjjwqMN,ILLIT,77,1818848
0LOK81e9H5lr61HlGGHqwA,XG,74,1850647
4UK2Lzi6fBfUi9rpDt6cik,ヨルシカ,73,2834639
7AUc6z9aVJftqLkiWdQ1ew,GEMN,59,32163
3KJigfhLjMfuE2HXsgXbln,中島健人,60,15874
7mvhRvEAHiCTQHUnH7fgnv,Tatsuya Kitani,69,513222
1snhtMLeb2DYoMOcVbb8iB,Kenshi Yonezu,75,6389500
38WbKH6oKAZskBhqDFA8Uj,ZUTOMAYO,69,1967667
72owWXEwmyfKq3ajrajPAN,Mega Shinnosuke,56,71701
6mEQK9m2krja6X1cfsAjfl,Ado,76,5246357
5TZ0uM0InXX4LtI8hTsXlv,Bakr,58,1257090
6e7rMLAtwn5YRapc2iHAlG,Duman,43,48816
3JLa8aXwsmX727vtb4bPUi,Asik,50,165169
1e9PC6DAoGYlg0r6Q1VWcI,IL'HAN,49,53750
2RntBZZLAjvQxQhOKHHhX9,Darkhan Juzz,45,180547
7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,88,27616268
09cKncAQn28NqTUORLMwSR,Ariis,75,205442
1nQdZyarkEApwhC24Ftdpk,Ulukmanapo,56,320243
47UTUDCdtoo8P4YQAq9uFr,Sadraddin,53,610930
7aNi4lXLvcdKjZGIVbzdmu,Қанат Ерлан,38,4451
4CMquFsyU5t2qKaveFHv3B,Kazybek Kuraiysh,48,136972
0Qy71aidwpN3kMH1fG8cJt,akimmmich,47,72135
5Srmck3vhC1RB1hAhqUk3W,Turar,37,12508
6Z6djJ1zi15vWmODy2Qt08,Nuricko,49,160456
6XlJ3b8DflSGBQmAOd38aj,Bonapart,47,51119
3wQNcarvRuzhz2Fg1pVDxZ,DJ ANXVAR,68,35626
1nzIoHG5B7klgAPdwjqRDj,MC LONE,68,6728
7ANOnrs1reQqbI9CGpQCQy,BALLER,43,63357
6cT1f8NElnobV4XpJc6lWQ,Patron Hanzo,37,310
250b0Wlc5Vk0CoUsaCY84M,JENNIE,82,7937621
1pBLC0qVRTB5zVMuteQ9jJ,Lily-Rose Depp,77,239761
1bYE7N4miu1B9YOETbsxc4,Moldanazar,43,164347
5u6VEc0OwUChkBhYfAcSWS,LUCAVEROS,48,178139
