Id,Label,Popularity,Followers,Type
7lpGctutZNeN7UKIyEFbPg,Sminofu,56,84553,artist
4mexy8G8bBE7SBuAzTBLYr,Eltee,51,14322,artist
5rnKcmn5XTpbD9OPEsrV1s,Novatron,48,2585,artist
3aznFYhXZNLiZYfF2nIt6K,Umafikizolo,50,58572,artist
0bQK92L70k52lgVCQX0mNp,Umashotana,43,1698,artist
5EVpgXduYKQyggrs93bPby,Msongi,48,27783,artist
3i9UjIGeZT2cRyltQrr8nj,Cici,50,225234,artist
4QkKUb73NVonTlAZaShsuY,Sir Trill,53,832024,artist
0DnvMgwUAfLV06uffraoeJ,Dot Mega,45,426,artist
2krUPP3nMYoF1C5WX3yB7J,Q Twins,49,480445,artist
68McnNC9twEtiynOAJRRgZ,Uncle Waffles,56,836898,artist
0UDlBvCj6BwV8uYLf8zzKS,Royal MusiQ,53,95428,artist
4IZr8UpEiuTNDf9a5atoco,OHP Sage,52,4643,artist
22Bl1QCNEZvpqVwRPYscE4,Pcee,55,511380,artist
1BC2o2RW9sGr2NB8jXlYQv,Officixl Rsa,51,147283,artist
3kOjBD3iIxB2zeN4CFngxm,Danny Shades,42,1144,artist
16Sxr5Kd5KJIUXTUVtmVOV,Mshinwemali,49,17391,artist
6OtlecLaA62XUdzRZDSeBz,Shenge wasehlalankosi,45,3352,artist
2qixIA7qPFts4yN1Av017D,Mthunzi,57,224350,artist
7Hb7ZlUE4ByWsV1Rkc4Uo2,Sizwe Alakine,47,74162,artist
4DFFwNev2bjj7QGVTxzuwM,Umthakathi Kush,47,4260,artist
3xXIOO328Ieh0PWOcxivjL,Aymos,56,1084526,artist
3fdFRgy3GmfiWQqeKbmFS8,Mas Musiq,56,844047,artist
6EG9v86LsCoq5HS4Jj1zCQ,Pabi Cooper,49,612219,artist
71sePyklre8L4YJuE9Qf7D,Thebuu,45,1455,artist
5H7UcHG42hqQZzkGJ8QqIt,Lajere man,41,10,artist
1f5s8gmQ3SgDc6TtlegNkS,DJ DADAMAN,41,61,artist
2oIQCM7hRZI9tS5b9S8rj4,Tyler ICU,62,1183768,artist
4Ijr6oNjLibby38inghdKO,Visca,51,145799,artist
5DuhT9Ix9p7qvE42w9liWY,Ceeka RSA,61,81727,artist
5I2wx5alIUkX7uDkTUAv6Z,Sjavasdadeejayj,46,39,artist
6vIKxXxsfpL8tAmjP0eCwY,Al xapo,49,1884,artist
1lDWyPzSZOqP5jfZNm5lLI,DJ Stokie,53,1125690,artist
2zCe5zvuLDUr9BfD4NMDQc,Zee_nhle,51,20202,artist
15NUCBzkuF0VbkybGMUTPw,Sobzeen,47,6841,artist
39ejxavrkdkHXj6yCGJugx,Faith Strings,44,539,artist
5DrdfQwRGTeV7erKmKVZ6i,Lawd Weezy,45,988,artist
34RwSIfWKAwRdIq6cdYnZv,TO Starquality,45,6755,artist
7HpriU9gAJThxAfPfXpZ6N,Chley,56,59210,artist
5yR5c8xnUVQDP3UDqfjhZd,Bandros,49,84260,artist
4VlxI0WKDh7HFgHjXcfj6v,Kelvin Momo,64,2252519,artist
5V18XqJmDIo9Sr6Rlu6cgu,Mr. Maker,44,31,artist
24Hon9044L6JUKWcqQSjma,Makhadzi Entertainment,57,142208,artist
2xkslEBMPDYAZzT2Ws2pUz,Dr Skaro,43,1143,artist
4GlpRsgQev4kO3yl4YhoJs,Babethe Gashoazen,44,1043,artist
3ZUn6LYxdmmPYQqBhFWI3h,Iyanya,52,433966,artist
5jCHpUIjSnOXUzVaxwBA2k,Prince Benza,47,108553,artist
6qQ80mn21S92SYfqtceUin,015 MusiQ & Van City MusiQ,41,2976,artist
7cEqpdw3pDFWfl8jScOSNe,Veyane,41,934,artist
0dUHzfa2msKEpMevzsdwqG,Babalwa M,61,583034,artist
3rIVgeRWFhGxhFF9wgJFC2,Stixx,60,77463,artist
3W0DeGwe5EHJwydiL6ECaC,Nvcho,52,10570,artist
3bvfu2KAve4lPHrhEFDZna,Lola Indigo,71,1385838,artist
4ixNZvQuuzCDxBsxO9zE6L,Gonzy,67,116346,artist
2YRyPiW98bpkARAS4B3OQP,Dei V,81,1469160,artist
2O8vbr4RYPpk6MRA4fio7u,SAIKO,77,1448194,artist
1TtXnWcUs0FCkaZDPGYHdf,Darell,78,4578901,artist
3lY9Fxceu60W1rbon7PkuF,Omar Montes,72,845581,artist
4bJh7sMPcVRiqe5jlnsWQV,DELLAFUENTE,71,1068610,artist
5Q30fhTc0Sl0Q4C5dOjhhQ,La La Love You,64,152092,artist
31IVfzTQ5bAPL8XMrO6dVx,Axolotes Mexicanos,57,34169,artist
0GgyFUpOyzWDRDqx8FCTDN,Baby Rasta,72,2223380,artist
3RtNN1VnooWEn3KQk03DUL,Noriel,79,8053383,artist
4CQdcx66F116k2db2Y0rjE,Hades66,74,905623,artist
0NRMzT05nsc8mTm4iUvuHY,Molly Sandén,63,295980,artist
6RJXSfbIkEMoCJ8GAg2dVO,Victor Leksell,65,173698,artist
6rYEqmajzlhGVaayOJ2bpJ,Yasin,68,333450,artist
3M1eBsR4rSTcDAzYopumeG,Asme,65,174722,artist
2r9JAY6ISvp0VvZsT6cBJo,Shiro,62,34808,artist
4Ui11oqvDCTqw4fxX2XkFW,BoBa,53,5357,artist
1n3grwmOigAA2UYtlF91gc,Malik Dalasi,54,4421,artist
73nQT8Arf05XV666SlvrVQ,Humlan Djojj,69,23312,artist
42OtrLDsfIE3pD915uvaju,Josefine Götestam,68,3168,artist
6E4YKq2KF72sNDThe2TaE8,Y4ska,60,22481,artist
2EWsHDexsSInArfFkhA2i6,Jireel,65,103660,artist
5GT8ltnqVPe7Zf8Ynrb5mV,ROMANOS,55,1495,artist
55ZGFvikpNjQHvtTWS5aZF,Bolaget,62,164799,artist
03SBMfoHX3EUENFwFoLN5i,Soppgirobygget,63,63531,artist
1aA5OGASCVhznQYm71BMYg,Babblarna,59,47061,artist
2Dor6diK1zw9BEluKBOdoA,23,65,135471,artist
6tTI20dSq7pg481D7Mkcak,Prilla Generalen,53,9352,artist
4kUfJdASJDMPLuo1t1N2zi,Sarettii,59,81966,artist
3vHwJg9XHrACvX9ZlwV8pT,Adel,55,99559,artist
5ILMkt5lW4KAyTXMNYWaGF,Dani M,57,78731,artist
04HqRx07Bv9gh7rsrMTqs7,Miss Li,63,322438,artist
2WBJQGf1bT1kxuoqziH5g4,Purple Disco Machine,73,759529,artist
7jEEE187pVG6InOxn03oA5,Benjamin Ingrosso,68,281655,artist
3yDIp0kaq9EFKe07X1X2rz,Nile Rodgers,73,157109,artist
1OFOShsIbhy1l5x73yuVyB,Shenseea,68,894712,artist
0LVDX2sdKpfXwVmy52HLAc,25,50,12179,artist
2uX5jeXMEK3YNrL1bwVWd1,Fu3go,46,449,artist
6yAKbgaSH283c7eAZVgk3P,LOAM,53,67171,artist
6RjsbK9T7d1UQD1PFEYYGt,FRÖKEN SNUSK,59,92572,artist
7zLm9op6LgPqKL62d1FzhO,ADAAM,59,194349,artist
0MBLQbpbPvJ4oXM0Cj4aKR,Trobi,61,47210,artist
054fVwphDX8QB8Pm7IjRcL,Hooja,59,214100,artist
5LKh6CH11tVjyXpxz2NjFW,邱軍,54,15526,artist
0Awqm7GXGiBp8fJNGvywra,理想混蛋,60,185156,artist
1arCVYXeStgCY2UazBNBLK,TZUYU,60,196806,artist
4TcOznbEZBqev21LzAH4KE,高爾宣 OSN,60,424778,artist
1xCrrnnj9xif5G0y3ie5dM,Patrick Brasca,58,131935,artist
3n16EAnJtz6SZGx2zJssrI,Amazing Show,56,189935,artist
5ZxRmJ21NzjxD2ZGBxi7um,陳華,55,46783,artist
0Y2AcMPMpeuPXtPQGVvRBq,Lee Young Ji,64,467960,artist
2CQZr2RPZmrcvDnaod1ldC,D.O.,66,2023148,artist
0PdNEiQ3MsJGCEgE13Tz60,Silence Wang,61,387289,artist
7rXM91kSsqGzvYANukdQJD,單依純,60,138564,artist
6g641431O1Xkl7HAs2yFEg,EggPlantEgg,56,543348,artist
5PNcqs6EtD6gSXgUiiJIUU,颜人中,62,248886,artist
4XpUIb8uuNlIWVKmgKZXC0,ZICO,67,1707649,artist
7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,82,12502344,artist
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,77,11768238,artist
4wUR1NviIGE01yEfeLNkeV,卢卢快闭嘴,54,52370,artist
2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,75,9990969,artist
6HvZYsbFfjnjFrWF950C9d,NewJeans,82,9648058,artist
6H93wOohK6r1MwGh41Z4Nb,Ashin Chen,52,19927,artist
6JrR3zrG0NQiXb9N9XSyGb,Cocktail,66,1613032,artist
2F8QVTDDHb8n0cwR9ftxFs,Q Flure,56,815,artist
7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,81,8392090,artist
2LIk90788K0zvyj2JJVwkJ,Jack Harlow,82,3983971,artist
1xrRqVDsJaZPw0sXme5i2T,PP Krit,60,357956,artist
3Q5Qep7ytrjVleNnMnntgQ,TEN,63,748226,artist
0XkEUMM4lJHAzfTK9vR0cu,Violette Wautier,60,917222,artist
2DaMrZndfGgM3yd9ivadRC,Lipta,60,534287,artist
5zSQoNQ9o2dnT1LPTzDxg7,Mirrr,61,277165,artist
5pokGZ1K9Hr6etaKPDxSG8,THE TOYS,62,1470095,artist
6chmC6o0wvACYVGTITw3Pz,NONT TANONT,64,1396204,artist
6HEMZkIMQAPnd36iLsUlTx,PUN,65,307294,artist
1aEKvjRnbf1laB7DVXFqsG,fellow fellow,62,328331,artist
1qveov8f3HXFhDIWtFO5tG,guncharlie,56,38098,artist
1Twi7NfmUzbXF7lEMaGCqF,Ink Waruntorn,58,851317,artist
52VcFYcq5kJEaRYgy58ouW,Paper Planes,56,154585,artist
5RQZVhw9dwZYc10QQfNMf1,JOEY PHUWASIT,54,473121,artist
2xsBUJ327d3iC1LvL5hYrQ,YEW,58,433968,artist
5xq3BK55BJmutN0X7eTyQB,Jeff Satur,63,1185271,artist
61hVICScGPBw0WmGPqWVRE,เล็กสเร็น,49,9856,artist
2SWWw5uB9cO5m7zJQZqwmr,BOWKYLION,60,1277000,artist
5ghOUzxpnQmnPQDwC1thIz,ASIA7,51,19664,artist
2XiaPu2j4nBMhF8pIlt6Bk,AYLA's,55,222988,artist
0UAiHanBWs5vRM1tSPf2RJ,No One Else,58,188381,artist
1ssEwBiz4ZKrbgR6o8vOeg,Polycat,60,939488,artist
1qAOsY7jv9GFTv4HoVof5P,Three Man Down,62,2052845,artist
0OjRa6r1EIPF5RZPy1SGz9,Musketeers,61,663859,artist
5kU6FKYW7YBB2ikPQnk8cS,BUS,60,317227,artist
5RmQ8k4l3HZ8JoPb4mNsML,Agust D,76,14976896,artist
4G5OlxtrOm9ADmu3VZgFbG,MEYOU,58,707777,artist
5PRW6j58xEEWL4DDVEITKT,Dedublüman,75,1648677,artist
4ckLjJztj53Ifid7WHweBn,Aleyna Tilki,69,941424,artist
6bGOmNBU1AOgttgOjh0ldf,Ati242,79,1414024,artist
16GyR4WfCnIT2XST4ZLl2B,Melike Şahin,71,1185849,artist
4UW9Hdsrx9kX2HdJ90jRKM,Era7capone,71,315190,artist
15AZJFNrXtIN4Nk8BIOnS2,Batuflex,69,1454685,artist
6WpmH4J0R74ZkHtgm7JLvM,Narco,64,17527,artist
1GMwSpFzrLd12jUX15bHB6,BLOK3,76,2454002,artist
4TofTRvEUQsznrSPnYnHx9,Afra,62,26214,artist
37kh4W61I9Gm5R3hOFfIG9,NASTEISHA,60,16959,artist
1CcZoULzFHa8Uhwo6OlQcp,Semicenk,76,4383878,artist
1hgaXjbAcED2p80Lj8dzXT,Canbay & Wolker,65,1425822,artist
1Tjaa3WWIVU00kfZ8Dvpcl,ElMusto,66,853892,artist
5W2dGRPmYetOpUIpErUtD3,Organize,64,780753,artist
6wxh9aTFgTS4OiyYlnQBq6,Bengü,68,1441135,artist
4StjyzjcmZ7a9QncHVf0pu,Simge,70,1731131,artist
4YLcK0MEyqFkdyyzbPTWrs,Can Kazaz,61,374934,artist
7ictQXHIBmXODb4ykTI95n,Yusuf Güney,59,628541,artist
6xqA7u7TxHUYJp6Ww1XgNx,Jeff Redd,65,177254,artist
4XP7cGw4t8BqZ8Du5q3bHg,Emir Can İğrek,70,3018006,artist
4li4dx5mFgZlMVeHlARBHP,Nazan Öncel,62,667768,artist
46zuW8tHxwahYn7VNMgYTa,Yalın,71,1609362,artist
0uHvlWnhRpaomF4e9IZHLy,Doğu Swag,64,232009,artist
4i4ALRtQQmFxn3BCIB6iC0,Göksel,66,1542517,artist
0V2oXYR7DtrZAEFeILRW2r,Lvbel C5,75,3269429,artist
17EAWIoXAMU9Vo9xRrdZQ0,AKDO,68,154859,artist
0KOSzgkMlkeowt1tgIg6ca,Heijan,67,1838051,artist
3NPQ2qMGXAR0g1COJxuZ8r,Muti,66,724915,artist
50z4meqYMvVCXEv2jDneDN,Tuğçe Kandemir,63,1776303,artist
1F2v33FQTavJyaD7ZsyhdA,Gülşen,71,1773353,artist
53oeVgECSa18dkHBQ9X6Eh,Murat Boz,65,2112818,artist
1kRAeenoDZ5jBdzboZQuKa,Emre Fel,66,391584,artist
6dDaXbE1caD65TONToYXYx,Murat Dalkılıç,65,1054087,artist
7CLojerj7StFcAX03tA8Pc,M Lisa,66,111061,artist
58UBmhZzNl22EI94dh9Gx0,OSTY,52,15841,artist
5BwbVAdT6rFF2vGVE8su2y,Klavdia Petrivna,59,223092,artist
7lyYlIclaVEmE0rlSCwH3h,HOMINID,41,9655,artist
6yC7BVlGi7JXkpl0LsZeeS,CØV3R1st,40,5682,artist
6l5IEx62Nsc2k1QyfaWvEz,Wellboy,53,267981,artist
64XGTiElvPUfmJjyWJnW8C,Parfeniuk,55,120398,artist
33xlLiptsAIW56IqRxaQoV,Domiy,50,11713,artist
6NTzEgUmN1PIBIYEHhf1kS,Okean Elzy,57,1008344,artist
2ojY7fXJxZQhg8Rx5e8h9G,SadSvit,59,303181,artist
4AupETQEHkWQL9H3O6f9h8,СТРУКТУРА ЩАСТЯ,50,94494,artist
6wbEgVlGqWb4I9tbMluu5Q,MONATIK,51,740006,artist
7wl1m5vgWkCP3cqYVj2noM,DOROFEEVA,55,399780,artist
5QFYXpPnIZPu2OSD9n8BVN,LEBIGA,41,2545,artist
0PWfuxCvPtyeCLLWjf4EzJ,CHEEV,52,60918,artist
11sIz9STeD6yVSuBaD8nMW,Artem Pivovarov,51,621642,artist
6fBUVJW6cDrYluXjnnRdY4,OKS,42,5304,artist
5NR8eODM4CQ2X6rBuGpZ2B,Геля Зозуля,49,17357,artist
19JYV5zLhGkyqClNjdSfdb,Adam,49,22392,artist
6fNkvAT7XRYuIynD5RTSLf,Kalush Orchestra,47,27314,artist
1nzgtKYFckznkcVMR3Gg4z,KSI,71,2633783,artist
6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,83,10030850,artist
1kyy6AW7C6Rr2jrYwz95Gi,Lira,56,46961,artist
338Grz8ebmeku4xVYVqUHQ,KINGTO,53,17417,artist
5TeBsszZQTyqBX4eDHdtNx,LA NUEVA ESCUELA,57,76668,artist
3Pohtvl5MO8eQpaZVOrhUS,La Deskarga,51,47343,artist
2sp0CxickfFJun08JtXgiA,Diel Paris,55,13010,artist
2IKdK6PbitvCiXt1t2bPU6,Mesita,67,536424,artist
6uJKnn4CV4IIop8mg4kCUy,Luana,53,69108,artist
2AbQwU2cuEGfD465wCXlg2,Rawayana,71,821458,artist
6fMZytDgX1Q9OV6ndSugym,Akapellah,65,797756,artist
0rwGV1HhNWK2Ta4rjmlmtp,Junior Caldera,51,44067,artist
36KsCCwgI0Dep97yVJWmkK,Monsieur Periné,61,617686,artist
3tveA7l6PmZICdkhBPVvak,Jerry Di,52,241,artist
77iZVjeYoYSl5P0K9mIiUE,Haze,71,108156,artist
57g2v7gJZepcwsuwssIfZs,Vũ.,67,2228148,artist
2nSO7JYDbJrYbJmP39qUzj,Binz,62,1159195,artist
3diftVOq7aEIebXKkC34oR,tlinh,68,1236094,artist
6TITnFVRcl0AcZ4syE7Toe,Low G,67,1507958,artist
2dC1IBU9NOD9xsQJ5RE7j7,Puppy,54,18364,artist
5xY6E5PMZNtz9jDvxTRiGI,Dangrangto,64,92434,artist
5HZtdKfC4xU0wvhEyYDWiY,HIEUTHUHAI,71,1834864,artist
3y6Lfjkrdn5TgkbgDxbpvM,marzuz,56,15689,artist
4wZ6awunqaaVLl5j0WpDFu,"ANH TRAI ""SAY HI""",71,374558,artist
4KPyQxL1zqEiBcTwW6c9HE,Dương Domic,64,167457,artist
6zUWZmyi5MLOEynQ5wCI5f,Da LAB,63,1085299,artist
27RoKwun6jKycKbH2iYUFU,Minh Tốc & Lam,54,18817,artist
3oD2yI1g6aT3KawHD8ZYaU,TeuYungBoy,55,11253,artist
3rSAej8VUifF02zpsGjsRZ,DONAL,54,832,artist
1Qia4CTwh6x0CZbD0079zi,CoolKid,59,58097,artist
1W2pigH6UYwuTuFbwoSfVZ,RHYDER,65,353778,artist
0iqum9KAHh3LkgDhuqvTxM,Song Luân,58,36269,artist
6EybZ5zwPNEtEngfrEMevN,JSOL,61,145481,artist
5pyjjs1k7keBTqwhkVs7MA,Trần Đăng Dương,52,65,artist
5dfZ5uSmzR7VQK0udbAVpf,Sơn Tùng M-TP,65,6116940,artist
5jTFNkoZebPnX90CbB3F2A,MONO,57,851342,artist
0CO1IZAPmgTbkfXvcRCLsL,BAN,53,53773,artist
5ulyphh5uJrH4Gb1JpSMkV,HURRYKNG,62,164410,artist
4fg8aMZ23d2bxKz7r2vt9v,Negav,64,187134,artist
13c4ijEkXNvEFoxGxwp5Su,Pháp Kiều,62,108429,artist
40JnMfFlpwqBnWitkL96g4,Isaac,57,172056,artist
1L1VfizWn4DkFt602yD80U,ERIK,61,949188,artist
62D1qvKkvUCvXEtY1xwRfo,Anh Tú Atus,57,118912,artist
5lAfakPZgxFKgiJD6xAF1G,Orange,59,510362,artist
2rKtPYcwYmevNcaqzJOwvf,MANBO,57,131819,artist
1OIYKbmhG0RxPXvVPNj3NN,Madihu,54,254928,artist
0slOzRzTQb1RBBVJbvRITP,Quang Hùng MasterD,62,220079,artist
5M3ffmRiOX9Q8Y4jNeR5wu,Wren Evans,60,562725,artist
0hy8mfXxfD8kQ6MRQkDVrn,itsnk,58,22047,artist
4bPYvyUn1mWwUwIW57oST2,Emcee L (Da LAB),55,186181,artist
1Tdy7LZnrufTyuEbgDi1D8,Muộii (Starry Night),50,985,artist
1pKPrziZw7C4GvOlBIXqP5,Captain,59,121568,artist
30eFAXoU2kTjJPf2cq80B8,WEAN,61,359470,artist
4RPhZ2g5GYff0hKNBlZKXh,Ali Hoàng Dương,58,64657,artist
2aQnC3DbZB9GbauvhAw7ve,AMEE,62,1419168,artist
1zSv9qZANOWB4HRE8sxeTL,RPT MCK,63,1106838,artist
6NF9Oa4ThQWCj6mogFSrVD,W/N,60,1453048,artist
6V1SwiosQqf5XvmoTMCGa9,Dear Jane,57,261385,artist
0dBcEvEklr1jx4uZuhFX5e,Ronboogz,61,238010,artist
2ZjO6APYelcHcLd2pWMx8x,Badbies,48,247,artist
5Kh0ta0UY4uJ4g2CIdq9V9,Phương Ly,57,560670,artist
0zo8kCJVktn7oPnzpkbC2p,14 Casper,53,71644,artist
6hnfLIkvDl6pjlAe1YRGXY,Bon Nghiêm,53,14262,artist
7Cp2hGcriAaDUAWpXnSEwm,buitruonglinh,58,478019,artist
0XtC2d9ZVigYA7iMy5YkW0,2pillz,59,43232,artist
61ydMyohF67xBZmWSPA3YQ,Chọn gì? Chọn đi!,42,384,artist
5mPbBOU2KMFfStepNZ027p,OgeNus,52,45049,artist
5Xn0cJrrcslCWCzPXNTy54,PiaLinh,52,3600,artist
2NRcG7E1j2sSi8vnUzCcpi,Quân A.P,58,646365,artist
4cLYlDISnWaErAitB8kRph,Quang Trung,55,44171,artist
3E0b68wCGYihuHBtlasfm9,Lâm Bảo Ngọc,53,21972,artist
7yquVKfxBuNFJbG9cy2R8A,Vũ Cát Tường,56,734124,artist
Norway,Norway,,,country
France,France,,,country
South Africa,South Africa,,,country
Dominica,Dominica,,,country
Ireland,Ireland,,,country
Italy,Italy,,,country
Czech Republic,Czech Republic,,,country
Paraguay,Paraguay,,,country
Luxembourg,Luxembourg,,,country
United States,United States,,,country
Austria,Austria,,,country
Germany,Germany,,,country
Philippines,Philippines,,,country
Saudi Arabia,Saudi Arabia,,,country
Turkey,Turkey,,,country
Hungary,Hungary,,,country
Netherlands,Netherlands,,,country
New Zealand,New Zealand,,,country
Malaysia,Malaysia,,,country
Sweden,Sweden,,,country
Poland,Poland,,,country
Dominican Republic,Dominican Republic,,,country
Singapore,Singapore,,,country
Spain,Spain,,,country
Uruguay,Uruguay,,,country
Bulgaria,Bulgaria,,,country
Israel,Israel,,,country
Iceland,Iceland,,,country
Panama,Panama,,,country
Indonesia,Indonesia,,,country
Taiwan,Taiwan,,,country
Guatemala,Guatemala,,,country
Ecuador,Ecuador,,,country
United Kingdom,United Kingdom,,,country
Nicaragua,Nicaragua,,,country
Argentina,Argentina,,,country
Pakistan,Pakistan,,,country
Latvia,Latvia,,,country
Romania,Romania,,,country
Australia,Australia,,,country
Estonia,Estonia,,,country
Canada,Canada,,,country
Chile,Chile,,,country
Costa Rica,Costa Rica,,,country
Honduras,Honduras,,,country
Egypt,Egypt,,,country
Greece,Greece,,,country
Kazakhstan,Kazakhstan,,,country
Andorra,Andorra,,,country
Denmark,Denmark,,,country
Morocco,Morocco,,,country
Thailand,Thailand,,,country
Finland,Finland,,,country
Vietnam,Vietnam,,,country
Lithuania,Lithuania,,,country
Ukraine,Ukraine,,,country
Switzerland,Switzerland,,,country
Venezuela,Venezuela,,,country
Bolivia,Bolivia,,,country
Belgium,Belgium,,,country
Brazil,Brazil,,,country
Japan,Japan,,,country
Mexico,Mexico,,,country
Slovakia,Slovakia,,,country
Colombia,Colombia,,,country
Belarus,Belarus,,,country
El Salvador,El Salvador,,,country
India,India,,,country
Peru,Peru,,,country
