Source,Target,Weight
23TFHmajVfBtlRx5MXqgoz,hip hop,1
23TFHmajVfBtlRx5MXqgoz,pop,1
23TFHmajVfBtlRx5MXqgoz,trap,1
06nvjg4wBANK6DCHjqtPNd,pop,1
0gzwXezN4IUHAwLufA6YcX,pop,1
5FEh6KHK99CyLXp3qFvZFM,r&b,1
5FEh6KHK99CyLXp3qFvZFM,rap,1
5FEh6KHK99CyLXp3qFvZFM,hip hop,1
4MR6tQyIrWK82b56cYPBDv,pop,1
08ppjXEpROUgrG1X0DEquB,rap,1
08ppjXEpROUgrG1X0DEquB,hip hop,1
08ppjXEpROUgrG1X0DEquB,trap,1
0vAALEhfbmllIOX1t7k5KU,hip hop,1
4QvgGvpgzgyUOo8Yp8LDm9,rock,1
4QvgGvpgzgyUOo8Yp8LDm9,pop,1
0pWR7TsFhvSCnbmHDjWgrE,pop,1
0IwZVmMMGE7nNXS7vN9SIo,k-pop,1
0IwZVmMMGE7nNXS7vN9SIo,pop,1
6YVMFz59CuY7ngCxTxjpxE,k-pop,1
6YVMFz59CuY7ngCxTxjpxE,pop,1
5Vo1hnCRmCM6M4thZCInCj,rock,1
5Vo1hnCRmCM6M4thZCInCj,pop,1
6rs1KAoQnFalSqSU4LTh8g,pop,1
6rs1KAoQnFalSqSU4LTh8g,rock,1
71UIOLnsacxQHlU55TvfiH,pop,1
71hQB5jxdNiHk5gzZRhicQ,rock,1
71hQB5jxdNiHk5gzZRhicQ,pop,1
63ylN6WBUUxxMsySiDmr0B,pop,1
2IUl3m1H1EQ7QfNbNWvgru,pop,1
6wxfx1yhyqjCPYwwxJktR2,pop,1
0ixzjrK1wkN2zWBXt3VW3W,pop,1
4SpbR6yFEvexJuaBpgAU5p,k-pop,1
4SpbR6yFEvexJuaBpgAU5p,pop,1
6sX1XKgDIiAcVZof0SgWUe,rock,1
64tJ2EAv1R6UaZqc4iOCyj,pop,1
36cgvBn0aadzOijnjjwqMN,k-pop,1
36cgvBn0aadzOijnjjwqMN,pop,1
0LOK81e9H5lr61HlGGHqwA,k-pop,1
0LOK81e9H5lr61HlGGHqwA,pop,1
4UK2Lzi6fBfUi9rpDt6cik,pop,1
7mvhRvEAHiCTQHUnH7fgnv,pop,1
1snhtMLeb2DYoMOcVbb8iB,pop,1
38WbKH6oKAZskBhqDFA8Uj,pop,1
72owWXEwmyfKq3ajrajPAN,rock,1
6mEQK9m2krja6X1cfsAjfl,pop,1
5TZ0uM0InXX4LtI8hTsXlv,hip hop,1
5TZ0uM0InXX4LtI8hTsXlv,pop,1
6e7rMLAtwn5YRapc2iHAlG,pop,1
3JLa8aXwsmX727vtb4bPUi,pop,1
1e9PC6DAoGYlg0r6Q1VWcI,pop,1
2RntBZZLAjvQxQhOKHHhX9,hip hop,1
2RntBZZLAjvQxQhOKHHhX9,pop,1
7Ln80lUS6He07XvHI8qqHH,rock,1
1nQdZyarkEApwhC24Ftdpk,rap,1
1nQdZyarkEApwhC24Ftdpk,hip hop,1
47UTUDCdtoo8P4YQAq9uFr,hip hop,1
47UTUDCdtoo8P4YQAq9uFr,pop,1
7aNi4lXLvcdKjZGIVbzdmu,pop,1
4CMquFsyU5t2qKaveFHv3B,pop,1
0Qy71aidwpN3kMH1fG8cJt,pop,1
5Srmck3vhC1RB1hAhqUk3W,pop,1
6Z6djJ1zi15vWmODy2Qt08,pop,1
6XlJ3b8DflSGBQmAOd38aj,hip hop,1
6XlJ3b8DflSGBQmAOd38aj,pop,1
1nzIoHG5B7klgAPdwjqRDj,funk,1
7ANOnrs1reQqbI9CGpQCQy,hip hop,1
250b0Wlc5Vk0CoUsaCY84M,k-pop,1
250b0Wlc5Vk0CoUsaCY84M,pop,1
1pBLC0qVRTB5zVMuteQ9jJ,pop,1
1bYE7N4miu1B9YOETbsxc4,pop,1
5u6VEc0OwUChkBhYfAcSWS,hip hop,1
4GQp7nMuGPcy2EgiWV2GoK,pop,1
1x6BAYMOuypMaYEDC7cqU7,pop,1
6jAmGa0ssb0T7yCsDCvMvk,hip hop,1
7shMk1uQMXeODDEGmbC8IL,pop,1
7Buj3BepqTe1ACFEa8x93l,hip hop,1
5IxWv5qXFhkzRt91O4i6gU,hip hop,1
3X4o7qy1ci4qtCVg2AtuXb,hip hop,1
7u9HzYQPhBC92mdvpzGqu8,hip hop,1
4qvH4YJ2ESxPSJ2sLMHxM5,hip hop,1
2kCcBybjl3SAtIcwdWpUe3,rap,1
2kCcBybjl3SAtIcwdWpUe3,hip hop,1
15UsOTVnJzReFVN1VCnxy4,rap,1
15UsOTVnJzReFVN1VCnxy4,hip hop,1
5p9HO3XC5P3BLxJs5Mtrhm,pop,1
4Oa84NTjAiJwpRMRMnMqlY,pop,1
0CinAWYkte8opxVAPI3nMu,pop,1
3jfKIjYYnAfdUW40Uragnd,hip hop,1
3jfKIjYYnAfdUW40Uragnd,pop,1
17IHT4KW6k85SHKiSAssQt,pop,1
2YLwIrzSnsbpBMKWzwu6JD,pop,1
6fuceMe1tElXcrzMaSjdcy,pop,1
45gxkYJJ7Od6URk57yexCs,pop,1
7o4wZjVHHWe4gw4oenPmcK,pop,1
53xjuOkCa7byXggNs2VZOw,rap,1
53xjuOkCa7byXggNs2VZOw,trap,1
6jx9UX4W6wVbifcN8U246U,pop,1
7AczdBjiNUjo4pxVVucvw1,pop,1
7HOmuShc6sajk74rYV7zR2,house,1
314gEtVHpWMBWfExBpeBwz,pop,1
0Y2zzjMum7MSOCvI0GNbv5,rap,1
0Y2zzjMum7MSOCvI0GNbv5,hip hop,1
0Y2zzjMum7MSOCvI0GNbv5,trap,1
56OLtN2Eqc3fMT40ehCj5d,pop,1
5YGY8feqx7naU7z4HrwZM6,pop,1
3uSnvyMAFJTm7XkZJFo0xP,pop,1
1SIocsqdEefUTE6XKGUiVS,k-pop,1
1SIocsqdEefUTE6XKGUiVS,pop,1
0zo8fkOQyrawuBfIhy99jb,pop,1
3c0gDdb9lhnHGFtP4prQpn,k-pop,1
3c0gDdb9lhnHGFtP4prQpn,pop,1
7hr9W3IjXcm3UlLY7guLk5,pop,1
6FTLayBxjkQeanFdUusk1I,pop,1
70NcAr4ZtA3FAqU16iQZSb,pop,1
30b9WulBM8sFuBo17nNq9c,k-pop,1
30b9WulBM8sFuBo17nNq9c,rap,1
30b9WulBM8sFuBo17nNq9c,pop,1
4TEK9tIkcoxib4GxT3O4ky,k-pop,1
4TEK9tIkcoxib4GxT3O4ky,pop,1
5fS7aONqrIhiw6YzgKVOsd,pop,1
0NlNru2YcUz6RbnpYGQz26,corrido,1
4yjm4SvYqC5FFuLbB6TyHr,urbano latino,1
7yCGrS6Xh3UngvY6Ad5sMJ,corrido,1
7yCGrS6Xh3UngvY6Ad5sMJ,sierreno,1
0T8Ix53aIN4F7aEKj4EnKy,corrido,1
4BFLElxtBEdsdwGA1kHTsx,rap,1
4BFLElxtBEdsdwGA1kHTsx,hip hop,1
7DBIKXxSh2BMPqSN7UB4rS,rap,1
7DBIKXxSh2BMPqSN7UB4rS,hip hop,1
7DBIKXxSh2BMPqSN7UB4rS,trap,1
0eLoiWLwWeaHGNkYke5G1k,rap,1
4PgPJfNYhFaHAV5C5dFhYS,rap,1
7vg7wkmGzMEM7p2ZkMPHJS,rap,1
5Et8bRmkENeaA7SPwj1OxL,rap,1
5Et8bRmkENeaA7SPwj1OxL,trap,1
7LC7LQ1f1CzaRLobFcblZN,rap,1
0rqQfmTWtmxzlrNmnruQXS,rap,1
5CtPAGoxpJ4yLJLx6CSrO8,rap,1
5CtPAGoxpJ4yLJLx6CSrO8,hip hop,1
5CtPAGoxpJ4yLJLx6CSrO8,pop,1
76wDwepIombkHCdm0kas1h,rap,1
76wDwepIombkHCdm0kas1h,pop,1
2XgBaGUId4RuYzvXYEKikZ,rap,1
2XgBaGUId4RuYzvXYEKikZ,pop,1
2g8Pu5gVtDpkYGsP3RLepJ,rap,1
5k63RPpkbbyVuufLXS2GTe,drill,1
3kd62SrugthLOzen7XmzG6,pop,1
1H0D7p5aN8tGG8DPLt0Nbv,rap,1
1H0D7p5aN8tGG8DPLt0Nbv,hip hop,1
1H0D7p5aN8tGG8DPLt0Nbv,pop,1
3IRAzpoLeNDGv7kqwNK3bp,rap,1
3IRAzpoLeNDGv7kqwNK3bp,pop,1
0bmKQDkU4J3gUykZS8tb6v,rap,1
0bmKQDkU4J3gUykZS8tb6v,hip hop,1
25eYSizNX4BK5ZtqAq8pE8,pop,1
6g4L5CJkiMINgAzUQsb7fr,rap,1
6g4L5CJkiMINgAzUQsb7fr,trap,1
4vyibjuGePnrB7BzbHkA6u,rap,1
1wAtSe79kItIb9nf5EhI2Q,rap,1
1wAtSe79kItIb9nf5EhI2Q,hip hop,1
1wAtSe79kItIb9nf5EhI2Q,pop,1
5Do9u0GoN4gFn6Nk8NGDhh,rap,1
7douYKOyzk9ZRvGFu9UOnm,rap,1
3898xesz6JuQkpz7Kiu4uM,pop,1
010ZclHHy7BrTO5AQ0xGgn,hip hop,1
010ZclHHy7BrTO5AQ0xGgn,drill,1
6uQiTAaIF0UBTED52UMcZp,hip hop,1
6uQiTAaIF0UBTED52UMcZp,drill,1
5aR7M98Z0H5SzbGOIfkIQt,rap,1
5aR7M98Z0H5SzbGOIfkIQt,hip hop,1
5aR7M98Z0H5SzbGOIfkIQt,pop,1
2ylIKKdMukkuprCgY4ZDFE,hip hop,1
6m1LYS5NQonxjOcQFPQOb5,rap,1
6m1LYS5NQonxjOcQFPQOb5,hip hop,1
6m1LYS5NQonxjOcQFPQOb5,pop,1
5GvMLzUp6tMBpaCbr903RN,rap,1
5GvMLzUp6tMBpaCbr903RN,hip hop,1
5GvMLzUp6tMBpaCbr903RN,pop,1
30mNTnmvPn3HwXA5dW1Iza,pop,1
30mNTnmvPn3HwXA5dW1Iza,rock,1
70SvhGqakpocD7GxVYnnBC,rap,1
70SvhGqakpocD7GxVYnnBC,hip hop,1
70SvhGqakpocD7GxVYnnBC,drill,1
70SvhGqakpocD7GxVYnnBC,pop,1
0Kwf0zcciIFGLCKiqNcO6Q,rap,1
0Kwf0zcciIFGLCKiqNcO6Q,hip hop,1
0Kwf0zcciIFGLCKiqNcO6Q,pop,1
0uBVyPbLZRDNEBiA4fZUlp,pop,1
1zT9SWCzN45r7oVhy0VYLK,pop,1
2YkP9pfIZ6hJKeuppuz8qT,rap,1
2YkP9pfIZ6hJKeuppuz8qT,pop,1
6zEaCvF0CqEHs7kFyBkLHi,hip hop,1
5adKMaYrGOMyOfnbiLPuHg,rap,1
5adKMaYrGOMyOfnbiLPuHg,hip hop,1
5adKMaYrGOMyOfnbiLPuHg,pop,1
7bTUZU8QavxiW0GtvEVP0M,drill,1
7bTUZU8QavxiW0GtvEVP0M,rap,1
7bTUZU8QavxiW0GtvEVP0M,pop,1
3Ptyea6E1lJgg6W64f0OQa,rap,1
3Ptyea6E1lJgg6W64f0OQa,hip hop,1
3Ptyea6E1lJgg6W64f0OQa,pop,1
0MSYpagcvnSP2o91Ji2OCw,rap,1
0MSYpagcvnSP2o91Ji2OCw,hip hop,1
0MSYpagcvnSP2o91Ji2OCw,pop,1
3AlRiyjMywTVNzTcHbf9QT,rap,1
3AlRiyjMywTVNzTcHbf9QT,hip hop,1
3AlRiyjMywTVNzTcHbf9QT,pop,1
5yDkaiPTFbHGWCMXAEBt5Q,hip hop,1
5qeFPM2PZUCzcpkY4e4RC8,hip hop,1
3IYUhFvPQItj6xySrBmZkd,country,1
3IYUhFvPQItj6xySrBmZkd,rock,1
0L8ExT028jH3ddEcZwqJJ5,rock,1
0L8ExT028jH3ddEcZwqJJ5,funk,1
7ohlPA8dRBtCf92zaZCaaB,rock,1
39T6qqI0jDtSWWioX8eGJz,country,1
39T6qqI0jDtSWWioX8eGJz,rock,1
4YLtscXsxbVgi031ovDDdh,country,1
0UWZUmn7sybxMCqrw9tGa7,pop,1
0UWZUmn7sybxMCqrw9tGa7,rock,1
7lKk7yXNockkDjhb1GCeOy,rap,1
7lKk7yXNockkDjhb1GCeOy,hip hop,1
7lKk7yXNockkDjhb1GCeOy,pop,1
7lKk7yXNockkDjhb1GCeOy,drill,1
7lKk7yXNockkDjhb1GCeOy,trap,1
0elSJZFrHnayc7AUCkbWAl,rap,1
0elSJZFrHnayc7AUCkbWAl,pop,1
0TW5M8RYADmgeCP1q523hf,rap,1
0TW5M8RYADmgeCP1q523hf,hip hop,1
0TW5M8RYADmgeCP1q523hf,pop,1
6Lu4e8FvAWcp1S5BVoDLjJ,rap,1
6Lu4e8FvAWcp1S5BVoDLjJ,pop,1
5N9d9BMxodykFktDttHERD,rap,1
5N9d9BMxodykFktDttHERD,pop,1
3scNK8e4mqnP6Rb8a3lwZY,hip hop,1
3scNK8e4mqnP6Rb8a3lwZY,pop,1
1nCZUpBIcyOxufOx0lPeIW,hip hop,1
1nCZUpBIcyOxufOx0lPeIW,pop,1
1Bz46nDCMO1UOKp9GJjL92,pop,1
6gIqKYKRmltKfkTnxhMv8V,hip hop,1
1n6pjRJkTY5v8RtUCAv5pi,hip hop,1
6QoCrBHsojKnOrsGNfRcTN,hip hop,1
6QoCrBHsojKnOrsGNfRcTN,pop,1
69xcFpmqTOmFNOL08Bxyci,hip hop,1
5Us2dsq4VHlfLbKOrskg7K,pop,1
47SaOSOqcrxSJNZUuqpLuu,pop,1
5DHi2MeoRgAwPE0A0qwRMl,hip hop,1
5DHi2MeoRgAwPE0A0qwRMl,pop,1
0OS0NZnK7TGIAWx8MkWNFN,pop,1
7frYUe4C7A42uZqCzD34Y4,hip hop,1
7frYUe4C7A42uZqCzD34Y4,pop,1
7hHDO4bJGlEaEHlY2lj1eZ,hip hop,1
7hHDO4bJGlEaEHlY2lj1eZ,pop,1
4qjiRRFcM4WZ0aJ3IHdWPN,pop,1
5mWQT8CLTa4mAQAJdFjHb1,hip hop,1
5mWQT8CLTa4mAQAJdFjHb1,pop,1
01pFDtbY3k5uOmy0Pbg93C,pop,1
3R1penrqtuKNTeWABjKT5N,pop,1
54BjV0qctcWp8xOip7uaJD,pop,1
1yMP2gzEFgUkib4khXN6hi,rap,1
1yMP2gzEFgUkib4khXN6hi,hip hop,1
01PyusFVbXgoD5Kl1mR8CC,hip hop,1
3mGW1eoqwNtCxd8R3hIOM5,hip hop,1
3atMq790wQ7IqjeSO0HFeP,rock,1
71DQO8pgnTwS3lNCq0cDcr,pop,1
5A0VwTrVvV03LMeBZYT99d,pop,1
6oYwraA8pyfDH4Otny6ooZ,pop,1
6g6DtbtyBi3Ir0mxiDlouJ,pop,1
4ebruhG8pei8qFQOfNxxLs,pop,1
57GVeZvmrO7oCLm0Uacrjy,pop,1
77ziqFxp5gaInVrF2lj4ht,rap,1
77ziqFxp5gaInVrF2lj4ht,urbano latino,1
77ziqFxp5gaInVrF2lj4ht,pop,1
77ziqFxp5gaInVrF2lj4ht,trap,1
1i8SpTcr7yvPOmcqrbnVXY,rap,1
1i8SpTcr7yvPOmcqrbnVXY,urbano latino,1
1i8SpTcr7yvPOmcqrbnVXY,pop,1
1i8SpTcr7yvPOmcqrbnVXY,trap,1
5H1nN1SzW0qNeUEZvuXjAj,rap,1
5H1nN1SzW0qNeUEZvuXjAj,urbano latino,1
5H1nN1SzW0qNeUEZvuXjAj,pop,1
5H1nN1SzW0qNeUEZvuXjAj,trap,1
0ghH5fsPlkf2XIALKJNSsb,pop,1
2R21vXR83lH98kGeO99Y66,rap,1
2R21vXR83lH98kGeO99Y66,urbano latino,1
2R21vXR83lH98kGeO99Y66,trap,1
4VMYDCV2IEDYJArk749S6m,rap,1
4VMYDCV2IEDYJArk749S6m,urbano latino,1
4VMYDCV2IEDYJArk749S6m,hip hop,1
4VMYDCV2IEDYJArk749S6m,trap,1
21451j1KhjAiaYKflxBjr1,urbano latino,1
329e4yvIujISKGKz1BZZbO,rap,1
329e4yvIujISKGKz1BZZbO,urbano latino,1
329e4yvIujISKGKz1BZZbO,trap,1
3E6xrwgnVfYCrCs0ePERDz,urbano latino,1
52iwsT98xCoGgiGntTiR7K,rap,1
52iwsT98xCoGgiGntTiR7K,urbano latino,1
52iwsT98xCoGgiGntTiR7K,trap,1
1WUEWZGTvX4AjC2y5PoSDd,cumbia,1
2fuu7gBnfDhgJNt1Yr4ERu,pop,1
0WleeEe3UurwlNbDGhb5Yz,r&b,1
0WleeEe3UurwlNbDGhb5Yz,rap,1
0WleeEe3UurwlNbDGhb5Yz,hip hop,1
7uDdl5V5AETSFY7K3muu22,pop,1
61nn6nOoLWjVC1ER2qFAvN,pop,1
1hMAGfvamVXuSWBFQRFMeq,rock,1
2WzWSpOB41g3gb78Raj6RK,rap,1
2WzWSpOB41g3gb78Raj6RK,hip hop,1
3Y7RZ31TRPVadSFVy1o8os,r&b,1
3Y7RZ31TRPVadSFVy1o8os,rap,1
3AQRLZ9PuTAozP28Skbq8V,rock,1
3AQRLZ9PuTAozP28Skbq8V,pop,1
57yOAX6apIrclpBG736Uy2,rap,1
57yOAX6apIrclpBG736Uy2,hip hop,1
0DpLoyGVbhOHNR3ht2oO9y,pop,1
7dFzqx2qyelGPiBKmdSEOT,pop,1
24fEOzlKhgSNLIcy9NdmwH,r&b,1
4Rxn7Im3LGfyRkY2FlHhWi,pop,1
0NIIxcxNHmOoyBx03SfTCD,r&b,1
0NIIxcxNHmOoyBx03SfTCD,pop,1
0MIG6gMcQTSvFbKvUwK0id,rap,1
0MIG6gMcQTSvFbKvUwK0id,hip hop,1
0MIG6gMcQTSvFbKvUwK0id,trap,1
7GsITNaWwtgl2FCpmNdxcH,rap,1
7GsITNaWwtgl2FCpmNdxcH,drill,1
6Lf4vAUaFUR2jAsybC7cGV,pop,1
2IHoZ3RrDJIikMRsYgHjhy,rap,1
2IHoZ3RrDJIikMRsYgHjhy,hip hop,1
2IHoZ3RrDJIikMRsYgHjhy,trap,1
4QYitR7yrCaf5CLQ09hX1m,pop,1
0Wi2fADbhwXlPUWxBmzo99,hip hop,1
2Qk1uZpDnwDozHdxmB0dDx,pop,1
56VhOZOF6hwqrbNYwkmcsH,rap,1
56VhOZOF6hwqrbNYwkmcsH,hip hop,1
56VhOZOF6hwqrbNYwkmcsH,trap,1
0TMvoNR0AIJV138mHY6jdE,pop,1
2FtYzWBUVhZ2vfy8S207Zf,hip hop,1
6HdxibJzoNkDUUDHagx3Ko,hip hop,1
2GzZAv52VCMdVli7QzkteT,rap,1
2GzZAv52VCMdVli7QzkteT,hip hop,1
2GzZAv52VCMdVli7QzkteT,trap,1
7BIHYaTeyOxOKV7EyHF0Z4,hip hop,1
5ic8bWWvZHWf0dDBi9ThNk,hip hop,1
5ic8bWWvZHWf0dDBi9ThNk,pop,1
1PFMCqDezh9wVkmmWZlv16,rap,1
19zuiWthJYU6FCqnV4mJYC,hip hop,1
2dLhpezBEgAELn73fiMEak,hip hop,1
1T4HxOYolAEb5PadIVKdWZ,hip hop,1
0WDJa0qnagyOnMaiD26wht,rap,1
0WDJa0qnagyOnMaiD26wht,hip hop,1
0WDJa0qnagyOnMaiD26wht,trap,1
3cBLJizprytrMpuFbnRnaE,pop,1
75wMNgYkzacOI08FN7BaG0,pop,1
3bS0MLzGAoO6lLUy7gguHY,hip hop,1
1fZAAHNWdSM5gqbi9o5iEA,rap,1
1fZAAHNWdSM5gqbi9o5iEA,hip hop,1
1fZAAHNWdSM5gqbi9o5iEA,trap,1
7FauNoLr3HWvWfsaBlFPhs,pop,1
3gm9b6AeMf2eGQTLashkDt,rap,1
3gm9b6AeMf2eGQTLashkDt,hip hop,1
3gm9b6AeMf2eGQTLashkDt,trap,1
1oxn6cQ37twQ7yGnlE3ETd,hip hop,1
3ClL18AtCAPwXVT6mUkBDN,pop,1
1silJqJQfrrZNFvWWjAyhh,hip hop,1
5RwiBwEEW5dOXGUlEVA0LT,rap,1
5RwiBwEEW5dOXGUlEVA0LT,pop,1
37Pprth5H294i7rSnIkVVV,hip hop,1
0iBTVnJ1Sff92zCDujfvyJ,hip hop,1
0iBTVnJ1Sff92zCDujfvyJ,pop,1
1efYxTvCNTpqYqfiEsxawq,hip hop,1
7uWyXPJ04ihdQdYGGw3xVV,hip hop,1
16TsNPlesuA1R9kPLS6nta,rap,1
16TsNPlesuA1R9kPLS6nta,hip hop,1
16TsNPlesuA1R9kPLS6nta,trap,1
5qgkVkdZIIBHLdnrpa3w3s,hip hop,1
5k96hVqrpJoo0zmlVggVzv,hip hop,1
3gQDpnU208VW54WF9EMsuw,pop,1
7li6R0hKFXu7496e0Yialv,drill,1
1Kjs5u8GQf6zCFdTj6SI9E,rap,1
1Kjs5u8GQf6zCFdTj6SI9E,hip hop,1
1Kjs5u8GQf6zCFdTj6SI9E,drill,1
1Kjs5u8GQf6zCFdTj6SI9E,trap,1
3bSbo5ZCbrTle7S2q8nqf8,rap,1
3bSbo5ZCbrTle7S2q8nqf8,hip hop,1
66NiiFgb74HLBN1A5ylO5t,rap,1
66NiiFgb74HLBN1A5ylO5t,pop,1
0tdKRrbItnLj40yUFi23jx,pop,1
7v49oVVUhvIQG5EK0jkcF7,hip hop,1
2TRVhYMkHV4jwB92R3McaS,pop,1
28WXX79U4jzq1kfjx5QXPy,hip hop,1
6EjCs0fSiq0HvAbCzIPeq1,hip hop,1
6yTJ8tQyoUxgf6aqbpsXhQ,rap,1
6yTJ8tQyoUxgf6aqbpsXhQ,trap,1
5BUJV1dbGNb61hYPK6rhtM,rap,1
5BUJV1dbGNb61hYPK6rhtM,trap,1
3E7XNzGG6qqnjwV9nOCxQM,rap,1
3E7XNzGG6qqnjwV9nOCxQM,trap,1
6ocuMBOl5OFS3AViv3DnG6,rap,1
6ocuMBOl5OFS3AViv3DnG6,trap,1
5tXxrzPQRZ7UK2cAQNSQW2,rap,1
5tXxrzPQRZ7UK2cAQNSQW2,trap,1
